"No.","Time","Source","Destination","Protocol","Length","Info"
"1513","16.620743000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1514","16.620746000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1517","16.622652000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1518","16.622656000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1521","16.624529000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Fast Retransmission] [TCP segment of a reassembled PDU]"
"1523","16.624702000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1525","16.626509000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1527","16.629178000","173.194.28.156","192.168.0.109","TLSv1.2","1458","[TCP Out-Of-Order] Application Data"
"1530","16.629482000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1531","16.629484000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1534","16.633382000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1535","16.633385000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1536","16.633419000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1537","16.633420000","173.194.28.156","192.168.0.109","TLSv1.2","1458","[TCP Out-Of-Order] Application Data"
"1543","16.636978000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1544","16.637098000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1545","16.637100000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1549","16.637333000","173.194.28.156","192.168.0.109","TLSv1.2","1458","[TCP Out-Of-Order] Application Data"
"1554","16.641821000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1555","16.642246000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1557","16.643789000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1558","16.650675000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1560","16.651706000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1561","16.657056000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1562","16.657059000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1564","16.657230000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1566","16.658307000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1567","16.662271000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1569","16.663316000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1570","16.664248000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1572","16.665238000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1573","16.666274000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1575","16.667238000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1576","16.675312000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1578","16.676524000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1579","16.677246000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1581","16.678486000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1582","16.679259000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1584","16.680225000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1585","16.681262000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1587","16.682125000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1588","16.689655000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1590","16.690092000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1591","16.691150000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1593","16.692252000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1594","16.693223000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1596","16.694343000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1597","16.695241000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1599","16.696215000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1600","16.697208000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1602","16.698189000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1603","16.699185000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1605","16.700243000","173.194.28.156","192.168.0.109","TLSv1.2","1442","Continuation Data"
"1606","16.701174000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1608","16.702045000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1609","16.703213000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1611","16.704166000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1612","16.708585000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1614","16.709002000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1615","16.710123000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1617","16.711087000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1618","16.712055000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1620","16.713139000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1621","16.714113000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1623","16.717107000","173.194.28.156","192.168.0.109","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1625","16.717986000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1627","16.719100000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1629","16.720192000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1631","16.721094000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1633","16.722148000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1635","16.723213000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1637","16.724361000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1639","16.725223000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1641","16.726298000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1643","16.727268000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1645","16.727936000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1647","16.729072000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1649","16.730223000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1651","16.731032000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1653","16.732053000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1655","16.733125000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1657","16.735775000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1659","16.736280000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1660","16.736283000","173.194.28.156","192.168.0.109","TLSv1.2","84","Continuation Data"
"1661","16.736284000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1665","16.739201000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1667","16.739498000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1668","16.739500000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1671","16.740273000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1673","16.741233000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1675","16.742110000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1677","16.742981000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1679","16.743922000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1681","16.746788000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1682","16.746791000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1683","16.746892000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1687","16.747611000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1689","16.748556000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1691","16.749464000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1693","16.750532000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1695","16.751666000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1697","16.752555000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1699","16.753456000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1701","16.754556000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1703","16.764836000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1705","16.764987000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1707","16.765924000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1709","16.766539000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1711","16.767404000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1713","16.768474000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1715","16.769599000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1717","16.770289000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1719","16.771489000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1721","16.772468000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1723","16.773546000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1725","16.774360000","173.194.28.156","192.168.0.109","TLSv1.2","1458","[TCP Fast Retransmission] Continuation Data"
"1727","16.775340000","173.194.28.156","192.168.0.109","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"1733","16.776985000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1734","16.777385000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1736","16.778509000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1737","16.779439000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1739","16.780377000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1740","16.781424000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1742","16.782277000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1743","16.783413000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1745","16.784290000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1746","16.785257000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1748","16.786386000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1749","16.787361000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1751","16.788294000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1752","16.789343000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1754","16.790288000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1755","16.803299000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1757","16.804198000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1758","16.805302000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1760","16.806156000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1761","16.813335000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1763","16.814184000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1764","16.814374000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1766","16.815280000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1767","16.819316000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1769","16.830199000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1770","16.833001000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1772","16.838150000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1773","16.838153000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1774","16.838186000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1775","16.838187000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1779","16.841711000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1780","16.841715000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1782","16.851262000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1784","16.852168000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1785","16.853281000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Continuation Data"
"1787","16.854309000","173.194.28.156","192.168.0.109","TLSv1.2","1397","Continuation Data"
"1790","24.489372000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"1791","24.490208000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1793","24.490373000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1794","24.492210000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1795","24.492213000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1797","24.494099000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"1798","24.494103000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1801","24.496010000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1802","24.496014000","173.194.28.156","192.168.0.109","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1806","24.497910000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1807","24.498105000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1809","24.499792000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1810","24.499986000","173.194.28.156","192.168.0.109","TLSv1.2","1458","Application Data"
"1812","24.501682000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1813","24.501870000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
"1815","24.503645000","173.194.28.156","192.168.0.109","TCP","1458","[TCP segment of a reassembled PDU]"
